col0,col1
20.0,81.8696704
22.4403691,81.5337202
25.1785082,81.1445535
28.2507509,80.6994364
31.6978638,80.1969726
35.5655882,79.6372461
39.9052463,79.0218142
44.7744228,78.3535535
50.2377286,77.6363878
56.3676586,76.8749525
63.2455532,76.0742499
70.9626778,75.2393403
79.6214341,74.3750977
89.3367184,73.48604
100.237447,72.5762286
112.468265,71.6492264
126.191469,70.7080973
141.589157,69.7554353
158.865647,68.7934082
178.250188,67.8238094
200.0,66.8481104
224.403691,65.8675107
251.785082,64.8829828
282.507509,63.8953121
316.978638,62.9051305
355.655882,61.9129454
399.052463,60.9191629
447.744228,59.9241079
502.377286,58.9280397
563.676586,57.9311652
632.455532,56.9336494
709.626778,55.9356233
796.214341,54.9371916
893.367184,53.9384374
1002.37447,52.9394267
1124.68265,51.9402121
1261.91469,50.9408352
1415.89157,49.9413293
1588.65647,48.9417205
1782.50188,47.9420298
2000.0,46.9422735
2244.03691,45.9424646
2517.85082,44.9426132
2825.07509,43.9427274
3169.78638,42.9428131
3556.55882,41.942875
3990.52463,40.9429163
4477.44228,39.9429393
5023.77286,38.9429451
5636.76586,37.9429341
6324.55532,36.9429056
7096.26778,35.9428583
7962.14341,34.9427896
8933.67184,33.942696
10023.7447,32.9425724
11246.8265,31.9424124
12619.1469,30.9422077
14158.9157,29.9419476
15886.5647,28.9416188
17825.0188,27.9412045
20000.0,26.9406837
22440.3691,25.9400305
25178.5082,24.9392129
28250.7509,23.9381918
31697.8638,22.9369199
35565.5882,21.9353402
39905.2463,20.933386
44774.4228,19.9309802
50237.7286,18.9280366
56367.6586,17.924464
63245.5532,16.9201729
70962.6778,15.9150903
79621.4341,14.9091818
89336.7184,13.9024898
100237.447,12.8951904
112468.265,11.8876767
126191.469,10.8806757
141589.157,9.87540317
158865.647,8.87375417
178250.188,7.87851919
200000.0,6.89359757
